new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,2,2,1,0,2048,1,337.4748
1,0,1,1,1,0,4096,5,337.4748
0,2,1,2,1,1,2048,0,337.4748
1,1,2,1,1,0,512,5,337.4748
1,0,1,1,0,1,512,0,337.4748
0,2,2,2,0,1,2048,1,164.6412
1,0,2,1,1,1,4096,1,337.4748
1,1,2,2,0,1,1024,9,337.4748
0,0,1,2,0,0,2048,5,337.4748
0,1,2,2,1,0,2048,0,31.2782
0,2,1,1,1,1,1024,9,337.4748
0,1,2,2,0,0,1024,5,337.4748
0,1,2,2,1,0,1024,1,337.4748
1,1,2,0,0,1,512,0,31.2796
0,0,2,2,0,1,512,5,337.4748
0,1,2,0,1,1,1024,0,31.9392
1,0,2,2,1,1,1024,9,337.4748
0,1,1,0,1,0,1024,5,337.4748
1,1,2,1,1,0,1024,1,337.4748
0,1,2,0,1,0,2048,5,337.4748
1,1,1,1,0,0,4096,5,337.4748
0,1,2,2,1,0,512,1,337.4748
0,0,2,0,1,0,2048,1,337.4748
1,2,2,2,0,0,1024,0,337.4748
1,2,2,2,1,1,2048,5,166.1056
1,1,1,2,0,0,4096,1,337.4748
1,0,1,1,0,1,512,5,337.4748
1,0,1,0,1,0,4096,1,337.4748
0,1,1,1,1,0,4096,0,337.4748
1,0,1,1,0,1,2048,5,337.4748
0,0,1,1,0,0,4096,9,337.4748
1,0,2,2,0,0,1024,5,337.4748
0,1,1,0,1,0,512,1,337.4748
1,2,1,1,1,1,512,1,337.4748
0,1,1,2,0,0,4096,0,337.4748
1,1,1,2,0,1,4096,9,337.4748
0,1,1,2,1,0,4096,0,337.4748
1,0,2,0,1,1,4096,9,337.4748
1,0,1,0,1,1,1024,0,167.7914
0,2,2,2,0,1,4096,1,164.1336
1,2,1,1,0,1,512,5,337.4748
1,2,2,2,0,0,512,1,164.9142
0,1,2,1,1,0,2048,0,31.9244
0,0,1,0,1,1,4096,1,337.4748
0,0,2,1,0,0,2048,9,337.4748
1,2,1,1,1,1,512,0,337.4748
1,2,1,0,0,1,2048,9,168.2838
0,0,2,1,1,1,4096,0,164.5404
1,2,2,0,0,0,4096,5,165.0282
0,0,1,1,0,1,4096,0,337.4748
1,1,2,1,1,0,4096,0,32.9028
1,2,2,2,1,0,4096,9,165.3268
0,1,2,0,0,0,1024,1,337.4748
0,2,2,2,0,1,4096,9,164.142
0,1,1,0,0,1,1024,9,337.4748
1,2,1,2,0,1,4096,1,337.4748
1,0,2,2,1,0,4096,0,167.6958
0,1,2,2,1,0,1024,1,337.4748
0,1,1,0,0,1,4096,5,337.4748
1,0,2,2,1,1,4096,5,337.4748
1,1,2,2,0,0,512,9,337.4748
0,1,2,1,1,0,2048,0,31.9244
0,1,1,0,1,0,2048,0,32.0884
1,0,2,1,1,0,4096,0,165.7688
1,2,2,0,0,0,2048,5,164.8898
0,1,1,1,0,0,2048,5,337.4748
1,1,2,2,1,0,1024,0,31.7822
1,1,1,2,1,0,2048,0,337.4748
1,0,2,0,1,1,2048,9,337.4748
0,2,2,2,0,0,2048,5,165.255
0,1,1,2,1,1,4096,9,337.4748
0,2,1,0,0,0,4096,0,337.4748
1,1,2,2,1,0,512,9,337.4748
0,2,2,2,1,1,4096,5,165.53
0,0,2,2,1,1,4096,9,337.4748
1,1,1,2,0,1,512,0,337.4748
1,0,1,0,0,1,1024,0,168.7374
0,2,1,1,1,0,512,0,337.4748
0,2,1,0,1,0,2048,1,167.6616
0,2,1,1,0,0,2048,9,337.4748
0,1,1,2,0,0,1024,5,337.4748
1,2,1,1,0,0,2048,1,337.4748
0,0,2,2,0,1,1024,0,166.138
1,1,2,2,1,1,1024,0,32.0974
1,0,2,2,1,1,512,0,166.1112
1,2,2,0,1,0,4096,0,337.4748
0,0,2,1,0,0,1024,5,337.4748
1,2,1,2,0,1,1024,5,337.4748
0,2,1,2,1,1,1024,9,337.4748
1,0,2,1,1,1,4096,9,337.4748
1,1,2,0,1,0,512,9,337.4748
1,1,2,0,1,0,2048,0,31.7862
1,1,2,0,0,0,2048,0,31.8866
0,1,1,2,0,1,4096,9,337.4748
0,1,1,0,0,1,4096,9,337.4748
0,0,1,1,0,1,2048,5,337.4748
1,1,2,0,1,1,2048,9,337.4748
0,2,2,0,0,1,512,0,337.4748
1,2,2,1,0,1,512,0,337.4748
1,0,2,1,1,1,1024,0,165.3652
0,2,1,2,0,1,1024,9,337.4748
0,1,2,2,0,1,1024,0,31.926
1,1,2,0,0,0,512,5,337.4748
1,2,1,2,1,1,1024,0,337.4748
1,1,1,2,0,1,1024,5,337.4748
0,0,2,1,1,0,512,1,337.4748
1,0,1,0,0,1,2048,1,337.4748
1,0,2,0,1,0,512,0,166.2254
0,1,2,0,0,1,512,9,337.4748
0,1,2,2,0,0,1024,0,31.2602
1,0,2,2,0,1,4096,0,164.1062
0,0,1,0,0,0,512,5,337.4748
1,1,2,1,1,0,4096,9,337.4748
0,1,2,0,1,1,1024,9,337.4748
1,0,1,0,0,0,512,5,337.4748
1,0,2,1,1,0,1024,0,167.9786
1,2,2,0,1,0,2048,9,164.9432
1,1,2,1,0,0,1024,0,31.9878
0,2,2,1,1,1,4096,1,166.339
1,1,1,2,1,1,512,9,337.4748
1,1,1,1,0,1,4096,9,337.4748
0,0,1,0,1,0,2048,9,337.4748
0,2,1,2,1,1,2048,1,337.4748
0,1,2,1,0,0,1024,5,337.4748
1,2,1,0,1,1,512,0,337.4748
1,0,2,0,0,0,2048,9,337.4748
1,1,2,1,1,0,1024,1,337.4748
0,2,1,0,1,1,4096,1,167.3416
1,1,1,0,0,0,4096,5,337.4748
1,0,1,2,1,0,4096,9,337.4748
0,0,1,2,0,0,4096,0,337.4748
1,2,1,2,0,1,1024,1,337.4748
1,2,2,1,1,0,2048,0,337.4748
0,0,1,0,0,0,512,9,337.4748
0,0,1,2,1,1,1024,5,337.4748
1,1,1,1,1,0,2048,1,337.4748
0,0,1,2,0,0,512,5,337.4748
0,2,1,0,1,0,4096,9,165.8646
0,2,1,2,0,1,4096,1,337.4748
0,1,2,0,1,1,2048,5,337.4748
0,2,1,1,1,0,2048,1,337.4748
1,0,1,2,0,0,512,5,337.4748
1,2,2,0,0,1,1024,1,165.0806
1,2,2,0,0,1,1024,0,337.4748
1,1,2,0,1,0,2048,5,337.4748
0,1,1,1,0,0,2048,1,337.4748
1,0,1,0,1,1,4096,9,337.4748
0,2,2,1,1,1,2048,0,337.4748
1,1,2,1,0,1,2048,5,337.4748
1,1,2,2,1,1,4096,1,337.4748
0,2,2,0,1,0,512,0,337.4748
0,0,2,0,0,1,2048,0,166.7804
1,1,1,0,1,1,4096,1,337.4748
1,0,1,0,1,1,4096,5,337.4748
1,2,2,0,0,1,2048,0,337.4748
1,2,1,1,0,1,2048,9,337.4748
0,2,1,0,0,0,1024,9,166.4434
0,0,2,0,1,1,4096,5,337.4748
1,2,1,1,0,1,2048,9,337.4748
0,1,2,0,0,0,4096,9,337.4748
0,0,2,1,1,1,4096,1,337.4748
1,1,2,1,0,1,2048,1,337.4748
1,0,2,1,0,1,1024,5,337.4748
1,2,2,1,1,0,1024,5,165.7048
0,1,2,2,0,0,4096,0,31.4676
0,0,2,1,0,1,512,1,337.4748
1,0,2,0,0,0,512,0,164.1818
0,1,2,1,0,0,2048,5,337.4748
0,1,2,2,0,1,512,0,31.6628
0,1,1,0,0,1,512,9,337.4748
0,0,2,2,0,1,1024,5,337.4748
0,2,2,0,0,1,2048,1,165.9052
0,0,1,1,1,1,2048,9,337.4748
0,2,2,0,0,1,4096,1,166.7608
1,2,2,0,1,1,1024,5,166.3478
1,2,2,0,1,0,1024,9,166.98
0,0,1,1,0,1,4096,1,337.4748
0,1,2,0,1,1,2048,9,337.4748
0,0,1,0,0,1,512,0,166.5286
1,1,2,0,1,1,4096,1,337.4748
1,0,1,1,1,1,512,9,337.4748
1,0,2,1,0,0,2048,9,337.4748
1,2,1,0,0,1,2048,5,167.3886
0,1,1,0,1,1,1024,0,32.7334
1,1,2,2,0,1,512,9,337.4748
1,0,2,1,0,1,2048,1,337.4748
1,1,2,2,0,0,4096,9,337.4748
0,0,2,2,0,1,512,0,165.7776
1,2,2,2,0,0,2048,0,337.4748
0,1,1,1,0,1,1024,5,337.4748
1,2,1,2,0,1,2048,0,337.4748
0,1,2,0,0,1,1024,0,32.209
0,1,2,1,0,0,1024,0,31.283
0,2,1,0,0,0,2048,1,167.1916
1,1,2,1,1,0,1024,0,32.2274
1,0,1,2,1,1,2048,9,337.4748
1,1,2,1,0,1,4096,1,337.4748
1,1,1,1,1,0,1024,1,337.4748
0,2,2,2,0,0,2048,1,165.2856
0,1,2,1,1,0,4096,1,337.4748
1,2,1,0,1,0,4096,9,166.1892
1,2,1,2,0,0,1024,0,337.4748
1,1,1,2,0,1,2048,5,337.4748
1,2,1,1,0,1,1024,1,337.4748
1,1,1,0,0,0,512,9,337.4748
1,1,2,1,0,1,1024,5,337.4748
1,1,1,0,1,1,512,1,337.4748
0,0,1,2,0,0,4096,1,337.4748
0,0,2,0,1,0,512,0,166.1266
0,2,1,0,0,1,512,0,337.4748
1,2,2,2,1,0,4096,1,162.4182
0,1,2,0,0,0,4096,5,337.4748
0,0,1,2,0,0,4096,5,337.4748
0,0,2,0,1,0,2048,1,337.4748
1,0,1,2,1,0,2048,1,337.4748
0,0,1,0,0,0,4096,9,337.4748
0,0,1,1,0,1,512,9,337.4748
0,0,2,0,1,1,512,0,166.063
1,1,2,2,1,1,4096,9,337.4748
1,2,1,0,0,0,4096,0,337.4748
0,0,1,2,0,1,4096,1,337.4748
0,1,2,2,1,0,4096,1,337.4748
1,1,2,0,0,1,1024,9,337.4748
1,1,1,1,0,1,2048,9,337.4748
1,1,1,1,0,0,512,9,337.4748
0,2,2,0,0,0,1024,9,164.7506
0,2,1,1,1,0,512,0,337.4748
0,1,1,2,0,1,4096,1,337.4748
0,1,1,1,1,1,512,1,337.4748
1,2,2,1,0,1,2048,0,337.4748
0,0,2,0,1,1,4096,9,337.4748
0,0,2,2,1,1,4096,1,337.4748
0,1,2,0,1,1,2048,9,337.4748
0,0,2,0,0,0,2048,9,337.4748
0,2,2,1,1,0,1024,0,337.4748
1,0,1,1,0,0,2048,1,337.4748
0,2,2,2,0,0,512,9,164.3146
1,1,2,1,1,0,512,1,337.4748
1,1,2,2,1,1,2048,0,32.0416
1,2,1,2,1,1,2048,9,337.4748
0,1,2,2,1,0,2048,5,337.4748
0,2,1,1,1,1,512,5,337.4748
1,0,2,1,0,0,512,1,337.4748
1,0,1,1,1,0,2048,1,337.4748
1,0,1,0,0,0,1024,0,168.0676
1,2,2,2,0,0,2048,9,166.5826
1,1,2,1,1,1,512,0,31.6374
0,2,2,0,1,1,512,1,165.261
1,0,1,1,1,0,2048,1,337.4748
0,0,2,2,0,1,2048,0,165.5768
1,2,2,0,1,1,2048,9,165.2884
1,2,2,2,1,0,512,5,163.3106
1,0,2,1,0,1,1024,0,163.0718
1,1,2,2,0,1,1024,5,337.4748
0,0,2,0,0,1,2048,9,337.4748
1,2,1,1,0,1,512,9,337.4748
0,1,1,1,1,0,1024,0,337.4748
0,0,2,1,1,0,2048,0,162.921
0,2,2,1,1,0,2048,0,337.4748
1,0,1,0,0,0,1024,0,168.0676
0,1,2,0,0,1,2048,5,337.4748
1,2,2,2,1,1,4096,5,164.498
1,2,1,0,1,0,1024,5,167.2178
0,0,2,2,1,0,512,0,165.7538
0,1,1,1,0,0,2048,0,337.4748
0,2,2,1,0,0,2048,1,166.8784
1,0,1,1,0,1,2048,0,337.4748
0,1,2,0,1,0,512,1,337.4748
1,1,2,1,0,1,512,5,337.4748
0,0,1,2,0,0,4096,5,337.4748
0,0,1,0,0,0,1024,0,166.8602
0,2,2,2,0,1,4096,5,164.8178
0,0,1,2,1,0,4096,9,337.4748
0,1,2,0,0,1,4096,5,337.4748
0,0,1,2,0,1,512,1,337.4748
1,1,1,2,0,0,512,0,337.4748
1,2,2,2,1,1,2048,1,165.5798
1,0,1,0,1,1,1024,9,337.4748
0,2,1,2,0,1,4096,5,337.4748
0,0,1,2,1,1,4096,5,337.4748
1,1,2,1,1,1,2048,9,337.4748
0,1,2,0,1,0,512,5,337.4748
1,1,2,1,1,1,4096,1,337.4748
1,1,1,2,0,1,512,5,337.4748
0,0,1,1,0,1,1024,5,337.4748
0,1,2,1,1,1,4096,1,337.4748
1,2,1,2,0,1,2048,5,337.4748
1,2,1,1,0,0,1024,9,337.4748
1,2,1,2,1,1,2048,0,337.4748
0,2,1,2,1,0,1024,1,337.4748
1,1,1,2,0,1,1024,0,337.4748
1,1,2,2,0,1,4096,5,337.4748
0,2,1,2,1,1,1024,0,337.4748
0,1,2,0,0,0,2048,9,337.4748
0,2,2,0,1,0,512,0,337.4748
0,0,1,0,0,1,4096,9,337.4748
1,2,2,2,0,0,4096,0,337.4748
0,0,1,1,1,1,4096,0,337.4748
1,1,1,1,1,1,2048,0,337.4748
0,0,2,1,1,0,4096,0,164.5762
1,2,1,0,0,0,512,0,337.4748
1,0,1,2,0,1,2048,0,337.4748
0,1,1,2,1,0,1024,9,337.4748
1,2,2,2,1,0,2048,1,164.4126
1,0,1,2,0,1,512,1,337.4748
0,1,2,0,1,0,1024,5,337.4748
1,2,1,0,0,0,1024,5,165.1142
1,2,1,1,0,0,1024,9,337.4748
1,0,2,1,0,1,512,9,337.4748
0,2,1,2,1,1,2048,0,337.4748
1,2,2,0,0,1,1024,1,165.0806
1,0,2,2,1,1,4096,5,337.4748
1,2,1,2,0,1,1024,9,337.4748
0,0,2,0,0,0,1024,9,337.4748
0,1,1,2,1,0,512,5,337.4748
1,1,2,1,0,1,512,1,337.4748
0,2,1,1,1,1,4096,9,337.4748
1,1,2,2,1,1,1024,5,337.4748
1,0,2,2,1,0,1024,5,337.4748
1,1,1,1,1,1,2048,9,337.4748
1,0,2,1,1,1,512,9,337.4748
0,2,2,2,0,1,1024,1,164.1594
0,0,1,2,1,0,512,9,337.4748
1,0,2,1,0,1,2048,0,168.3294
0,1,1,2,1,0,512,9,337.4748
0,2,1,0,1,0,2048,5,166.5864
1,2,1,0,0,0,2048,1,168.358
1,1,1,2,0,1,512,1,337.4748
0,1,1,0,1,1,4096,5,337.4748
1,2,1,0,1,0,1024,5,167.2178
0,1,1,1,1,0,2048,5,337.4748
0,2,2,1,0,1,4096,1,165.3172
1,2,2,1,0,1,1024,9,166.699
1,0,2,1,1,1,1024,5,337.4748
0,0,1,2,0,0,1024,9,337.4748
0,0,2,0,0,0,2048,5,337.4748
1,2,1,2,0,1,1024,5,337.4748
0,1,2,1,0,1,1024,1,337.4748
1,2,2,2,1,0,512,0,337.4748
1,0,2,2,0,1,512,0,163.7938
1,2,2,0,0,0,4096,9,167.429
0,0,1,2,0,0,4096,0,337.4748
0,0,1,2,0,1,2048,1,337.4748
1,2,2,0,1,1,1024,5,166.3478
1,2,1,2,1,1,4096,1,337.4748
1,2,1,0,1,1,2048,0,337.4748
0,0,2,0,0,1,2048,0,166.7804
1,2,2,1,0,0,2048,1,168.218
0,2,2,0,0,0,2048,1,164.6946
1,1,2,0,0,1,512,1,337.4748
1,0,2,1,0,1,512,5,337.4748
1,1,2,1,1,1,1024,5,337.4748
0,1,2,2,0,1,512,5,337.4748
0,0,1,0,0,0,1024,5,337.4748
0,0,1,2,0,0,1024,0,337.4748
0,1,2,0,1,1,2048,1,337.4748
1,1,1,0,0,0,2048,0,32.4476
0,1,1,0,0,1,512,5,337.4748
1,0,1,0,0,1,512,1,337.4748
