new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,1,1,1,1,0,0,1,1,1,30.862
3,1,2,1,1,0,1,1,1,0,31.14
3,2,1,1,0,1,0,1,1,1,40.706
4,2,2,0,0,0,1,1,1,0,33.518
4,2,1,0,0,0,0,0,0,0,33.69
3,2,2,1,1,1,0,1,1,1,40.066
3,1,1,1,0,1,0,0,1,1,29.314
3,2,1,0,0,1,1,0,1,1,43.634
3,1,1,0,1,1,1,1,0,0,33.462
3,1,1,1,0,0,1,1,1,0,32.0
4,1,1,1,1,0,0,0,0,0,21.636
4,2,2,0,0,1,1,0,0,0,36.582
3,2,2,1,0,0,1,1,1,1,43.858
4,1,1,0,1,1,0,0,0,0,23.266
4,1,2,1,0,0,1,0,1,1,23.184
4,2,1,1,1,1,1,0,0,1,33.498
3,1,1,0,1,1,1,1,0,1,33.744
3,2,1,0,0,1,0,0,0,1,45.892
3,1,1,0,0,0,0,0,1,1,31.096
4,2,1,0,1,1,0,0,1,0,29.516
4,2,1,1,0,1,0,1,0,1,34.462
4,1,2,0,1,0,1,0,0,1,24.04
3,1,2,1,0,0,1,1,1,0,31.762
3,2,1,0,1,0,1,0,1,1,43.37
3,2,1,0,1,0,0,0,0,0,44.888
4,1,1,0,1,1,0,1,1,0,24.768
3,2,1,0,0,0,0,1,0,0,50.298
3,1,1,1,0,1,1,1,1,1,32.192
3,1,2,1,0,0,0,1,1,0,31.656
3,2,2,1,1,1,1,1,1,0,43.26
4,2,1,1,1,1,0,1,0,0,34.218
3,1,2,1,0,0,1,1,0,0,32.018
3,2,2,1,1,0,1,1,0,0,50.454
3,2,1,1,0,1,0,0,0,0,43.066
3,2,1,1,0,1,1,1,1,1,43.916
3,1,2,0,1,0,1,1,0,0,33.558
4,2,1,0,1,0,1,0,0,1,35.242
4,2,2,1,1,1,1,0,1,0,30.834
4,2,2,1,1,1,1,0,0,1,34.188
4,2,2,1,0,1,0,1,1,1,30.378
3,1,1,0,1,1,0,0,0,0,30.642
3,1,2,0,0,1,1,1,1,1,34.37
4,2,1,0,0,1,1,0,0,0,36.114
4,2,2,1,0,0,0,1,0,0,34.136
4,2,1,0,0,0,0,1,1,1,32.0
3,1,1,1,1,1,0,1,0,0,30.86
4,1,2,0,0,1,0,0,1,1,24.306
4,2,1,1,0,0,1,1,0,0,35.894
3,1,1,0,1,0,0,1,1,0,33.512
3,1,1,0,1,0,0,1,1,1,34.722
4,2,1,1,1,0,1,0,0,0,33.316
4,2,2,0,0,0,0,1,0,1,36.52
4,2,1,1,0,0,0,1,1,1,30.422
4,1,1,1,1,1,1,0,1,1,21.906
4,2,1,0,1,1,1,0,1,1,31.604
4,1,2,1,1,0,0,1,1,1,22.904
3,1,2,0,0,0,0,0,1,0,31.928
3,2,1,1,1,1,1,1,1,0,43.236
3,2,2,0,1,0,1,0,0,1,49.512
3,2,1,1,1,0,1,0,0,1,46.452
3,1,1,0,0,1,0,1,0,0,33.69
4,1,1,1,1,0,0,0,1,0,21.556
4,2,1,1,1,1,1,1,1,1,31.65
3,2,2,0,0,1,1,1,1,0,46.592
3,1,1,1,0,1,1,1,1,0,32.082
3,1,2,0,0,0,0,0,0,1,31.756
4,2,1,0,1,0,1,1,0,0,37.95
4,1,2,1,1,0,0,0,0,1,22.34
4,1,2,0,1,0,0,1,1,1,24.97
4,2,1,1,1,1,0,1,0,1,34.32
3,1,2,1,1,1,0,0,0,0,29.544
3,1,2,1,1,0,1,0,1,0,29.656
3,2,2,1,0,0,0,0,0,1,43.66
4,2,1,0,0,1,0,0,1,0,29.858
4,2,1,0,0,0,0,1,0,1,36.406
4,1,2,0,1,1,0,0,1,0,23.964
4,2,2,0,1,1,1,1,1,0,33.394
3,1,1,0,0,0,0,0,0,0,31.096
4,1,1,0,0,0,0,1,1,1,25.326
4,1,1,1,0,1,1,1,1,1,25.19
4,1,1,0,1,1,0,1,0,0,24.688
3,1,2,1,0,0,1,1,1,1,31.914
4,2,2,1,1,1,1,0,1,1,30.64
3,2,2,1,0,1,1,0,1,0,41.992
4,2,1,1,0,1,1,0,0,0,33.828
3,1,2,0,0,1,0,0,1,0,32.032
3,2,1,0,0,0,0,1,1,0,42.516
3,1,1,1,1,0,1,1,0,1,31.29
4,1,1,1,0,1,1,0,1,0,22.396
4,1,2,0,1,1,0,0,0,0,24.032
4,2,1,0,1,0,0,1,1,0,31.746
4,2,1,1,0,0,0,0,0,0,31.748
3,1,1,1,1,0,0,1,0,1,30.918
4,2,2,1,0,1,0,1,0,1,34.534
3,2,1,1,1,0,0,0,0,1,42.198
3,1,1,1,0,1,1,0,1,1,29.93
3,1,2,1,0,1,0,0,1,1,29.928
4,2,1,0,1,1,0,1,1,0,31.518
3,2,2,0,1,0,0,0,1,1,39.858
4,1,2,1,0,0,0,0,1,0,23.148
3,2,1,0,0,0,0,0,0,0,45.426
3,1,2,0,1,0,0,1,1,0,33.18
3,2,2,0,0,1,0,0,1,1,40.146
4,1,2,1,1,1,0,0,1,1,22.452
4,2,1,1,1,1,1,0,1,0,30.136
3,2,1,1,1,1,1,0,1,0,41.164
4,1,2,0,0,1,0,1,0,0,24.858
3,2,1,1,0,0,0,0,0,0,43.18
4,2,2,1,0,1,1,0,0,0,34.452
4,2,1,1,1,0,1,1,1,1,31.648
3,2,1,0,0,1,1,1,0,1,53.998
3,1,2,1,0,1,1,1,1,0,32.154
4,1,2,1,0,0,1,0,0,1,23.114
3,1,1,1,0,0,0,1,1,0,31.638
4,1,2,0,1,1,0,1,1,1,24.768
3,2,1,0,1,1,1,1,1,0,45.818
4,2,2,0,1,1,1,1,0,1,38.242
4,2,2,0,1,1,1,0,1,0,32.554
4,2,2,0,0,1,1,1,1,1,33.532
4,2,2,0,1,1,0,0,1,1,30.29
3,1,1,1,1,1,0,0,1,1,28.656
3,1,2,1,0,1,0,1,1,0,31.564
4,2,1,0,1,0,0,1,0,0,36.118
3,2,2,0,0,1,1,0,1,0,43.992
4,2,1,0,1,1,0,0,0,1,33.15
4,2,2,1,1,0,1,0,0,0,33.99
3,2,1,0,0,1,1,1,0,0,54.15
3,2,1,1,1,1,0,1,0,0,46.24
4,2,2,1,1,1,1,1,1,0,31.662
3,2,2,1,0,1,1,1,1,0,43.746
4,1,1,0,1,0,1,0,1,0,23.538
3,1,2,0,0,1,0,1,0,0,33.812
4,1,2,1,1,1,1,1,1,0,23.062
3,2,2,0,0,0,0,0,1,1,40.128
4,1,1,0,0,0,1,1,1,1,25.404
4,1,1,1,1,0,1,1,1,0,23.192
3,2,2,1,1,0,0,0,1,0,38.054
4,2,1,1,0,1,1,1,0,1,36.71
4,2,1,0,1,0,1,1,1,0,33.134
4,1,2,0,0,0,0,0,1,0,24.316
4,1,2,1,0,0,1,1,0,0,23.846
3,2,1,1,1,0,1,1,1,1,43.39
3,2,2,1,0,0,0,0,0,0,43.586
4,1,1,0,1,1,0,1,0,1,24.98
3,1,1,0,1,1,1,1,1,0,33.448
3,1,1,0,0,1,0,0,1,0,31.19
4,2,2,1,0,1,0,0,1,0,29.368
4,1,2,0,0,1,1,1,0,0,25.318
3,2,1,1,0,1,1,1,0,1,51.058
4,2,2,0,0,1,1,1,0,0,38.696
4,1,1,1,1,0,1,0,0,1,21.758
4,2,1,1,1,0,1,0,0,1,33.566
3,2,1,0,0,1,0,0,0,0,45.836
4,2,2,1,0,1,1,1,1,0,31.878
3,2,2,1,1,1,1,0,0,1,46.988
3,1,2,1,1,1,1,1,1,1,31.206
3,2,1,0,1,0,0,0,1,0,39.666
4,1,2,0,0,0,0,1,0,1,25.15
3,2,2,1,0,1,0,1,0,0,46.97
4,1,2,1,0,1,1,0,1,0,23.338
3,1,1,0,0,1,0,1,0,1,34.028
3,1,1,0,1,1,1,0,0,1,31.062
3,1,1,1,0,1,0,1,1,1,31.864
4,1,1,1,1,1,0,1,0,1,24.4
4,2,2,1,1,1,0,1,0,1,34.1
4,1,2,1,1,1,1,1,0,0,23.148
3,2,1,1,1,0,1,0,1,1,41.106
4,2,2,0,1,0,1,0,0,1,35.892
4,2,2,1,1,0,1,1,1,1,31.878
3,1,2,0,0,0,1,1,1,1,34.228
4,1,2,0,1,0,1,1,1,0,25.166
4,1,1,1,0,1,0,0,1,1,22.19
4,2,2,1,1,0,0,1,1,0,29.734
4,2,2,1,1,0,0,1,0,0,33.82
4,1,1,1,1,1,0,0,0,1,21.65
3,1,1,0,0,1,1,0,1,1,31.47
3,2,1,0,0,1,1,0,1,0,43.474
3,2,2,0,1,1,0,0,0,1,45.342
3,1,1,0,0,0,1,1,0,0,33.984
3,2,2,1,0,1,0,0,1,1,38.35
3,2,1,1,1,1,1,0,0,0,46.656
3,1,2,1,1,0,1,0,0,0,29.56
3,2,1,1,1,1,0,0,0,1,42.32
3,2,1,0,0,0,1,0,1,1,43.438
3,2,1,1,1,1,1,0,1,1,41.07
3,1,1,0,1,0,1,0,0,0,31.274
4,2,2,1,1,1,0,0,0,1,31.92
3,1,2,0,1,1,1,0,1,0,31.782
4,2,2,1,0,0,0,1,1,1,30.33
3,1,1,1,0,0,0,0,1,0,29.42
3,2,2,0,1,0,1,0,1,0,43.956
4,1,1,1,1,1,1,1,1,1,23.546
4,2,2,0,1,0,0,0,0,0,33.84
4,2,1,0,0,1,0,1,0,1,36.458
3,1,1,0,1,0,1,1,0,0,33.676
3,1,2,1,1,0,1,0,1,1,29.488
3,2,2,0,0,1,1,1,0,1,54.228
3,1,2,0,0,0,0,1,1,0,33.992
3,1,2,0,1,1,1,1,0,0,33.396
4,2,2,1,1,1,1,0,0,0,34.208
4,1,2,0,1,1,0,1,0,0,24.8
3,2,1,0,0,0,0,1,0,1,49.928
3,1,1,1,0,0,1,0,1,1,29.792
3,2,1,0,0,1,0,1,0,0,49.962
4,2,1,0,1,1,0,1,0,0,36.208
3,2,1,1,1,0,1,1,0,1,50.05
4,2,2,0,0,0,1,1,0,1,38.548
3,2,2,0,1,1,1,0,1,0,43.85
4,2,1,0,0,1,1,1,1,0,33.582
3,2,1,0,1,1,0,0,0,1,44.916
4,1,2,0,1,0,0,1,1,0,24.882
4,1,1,1,1,0,0,0,1,1,21.586
4,1,1,0,1,1,1,1,1,0,24.974
4,2,1,0,1,1,1,1,0,0,38.178
4,1,2,1,0,1,0,0,0,0,23.2
4,2,1,1,0,1,0,1,1,1,30.226
3,1,1,1,1,1,1,0,0,1,28.922
3,1,2,1,0,1,0,0,1,0,30.136
3,2,2,0,0,0,0,0,0,0,46.272
3,1,2,1,0,0,0,1,1,1,31.676
4,2,1,0,0,0,1,0,0,1,35.898
4,1,2,1,1,1,0,1,1,1,25.124
4,2,2,0,0,0,0,1,1,1,31.896
3,2,2,0,0,1,0,1,1,0,42.726
3,2,2,1,0,0,1,1,1,0,43.864
4,2,2,1,0,0,1,1,1,1,32.076
3,1,2,0,1,1,1,0,0,0,31.724
3,2,1,0,1,0,1,1,1,0,45.962
3,1,1,1,0,1,1,1,0,1,32.242
3,2,1,1,1,0,0,1,1,1,40.108
4,2,1,1,0,0,0,0,1,1,28.574
4,1,2,0,1,1,1,1,1,1,25.258
4,1,2,1,1,0,0,1,0,0,22.78
3,1,1,1,1,1,0,1,0,1,31.0
3,1,2,0,1,0,1,0,1,1,31.35
3,1,2,1,0,0,0,1,0,1,31.866
4,1,2,0,1,0,1,1,1,1,25.31
3,1,2,0,0,0,0,1,0,1,34.108
3,1,2,1,1,0,0,1,1,1,30.916
4,2,2,1,1,1,1,1,0,1,36.216
3,1,2,1,1,1,1,0,1,1,29.632
3,1,2,0,1,0,0,1,0,1,33.3
3,1,1,1,0,1,1,0,1,0,29.768
4,1,2,0,0,0,1,1,1,0,25.284
4,2,2,0,1,1,0,0,0,1,33.85
3,1,2,0,1,0,1,1,0,1,33.708
4,2,1,1,0,0,0,0,1,0,28.516
3,1,1,1,1,1,1,1,1,0,31.164
4,1,1,0,1,0,0,0,0,1,23.186
4,1,1,1,1,0,1,1,0,1,23.192
4,2,2,0,0,1,0,1,1,0,31.904
3,2,2,0,0,1,1,1,1,1,46.292
4,2,1,1,0,0,1,0,1,0,30.594
4,2,1,1,1,0,1,1,0,0,35.482
3,1,2,1,1,1,1,0,0,1,29.398
3,1,2,1,0,1,0,1,0,1,31.584
4,1,1,1,0,1,1,1,0,1,24.092
4,2,1,0,0,1,1,1,1,1,33.69
3,2,1,1,0,1,0,1,1,0,40.47
4,2,1,0,0,1,0,0,0,1,33.546
4,1,1,1,1,1,0,1,1,1,23.278
3,1,1,0,1,0,0,1,0,0,33.398
4,1,2,1,0,0,0,1,1,1,23.776
4,2,2,0,1,0,1,0,1,1,32.626
4,2,2,0,0,1,0,0,1,0,30.662
3,2,1,1,1,1,0,0,0,0,42.55
4,2,2,1,1,0,1,0,0,1,33.982
3,1,2,0,1,0,0,1,0,0,33.082
4,1,1,1,1,1,0,0,0,0,21.678
3,1,2,0,1,1,0,1,1,1,33.472
3,1,1,0,0,0,1,0,1,1,31.454
4,2,1,0,1,0,1,0,1,1,31.734
3,1,1,1,1,0,0,0,1,0,28.77
4,1,2,0,1,1,1,0,1,0,24.09
4,1,1,1,0,1,0,1,1,1,23.984
3,2,1,1,1,0,0,0,0,0,42.238
4,2,1,1,0,1,1,1,1,1,32.202
4,2,2,0,1,1,1,1,0,0,38.044
4,1,1,1,0,1,1,1,1,0,23.724
4,2,2,0,1,0,0,0,0,1,33.92
4,2,1,0,1,1,1,1,1,0,33.372
4,1,1,0,1,1,1,1,0,1,25.088
3,2,2,1,0,0,1,1,0,0,50.954
4,1,1,1,0,1,0,1,0,0,23.49
3,2,1,0,0,1,0,1,0,1,50.02
3,2,2,0,1,1,1,0,1,1,43.554
4,1,1,1,0,1,0,0,1,0,22.138
4,1,2,1,1,1,0,1,0,1,23.39
3,1,2,1,1,0,0,0,0,1,29.232
4,2,2,1,1,0,0,0,0,0,31.846
3,2,1,1,1,0,0,0,1,0,37.598
3,2,1,0,1,1,1,1,0,0,53.388
3,1,2,0,0,1,1,0,0,1,32.204
4,2,1,0,1,0,0,0,1,0,29.774
3,2,2,1,0,0,1,0,0,0,47.636
3,1,1,0,1,1,0,1,0,1,33.282
3,2,2,1,0,0,1,1,0,1,50.702
4,1,1,1,1,0,0,1,0,1,22.928
3,2,2,1,0,1,0,1,1,1,40.562
4,2,1,0,0,0,1,0,1,0,31.766
4,2,1,1,0,1,1,1,0,0,36.338
4,1,2,0,0,1,0,1,1,0,25.162
4,1,2,0,1,1,1,0,0,1,24.218
4,1,1,0,1,1,1,1,0,0,25.03
4,2,2,0,1,1,0,1,0,1,36.452
4,2,1,0,0,1,0,0,1,1,29.52
4,1,2,0,1,0,0,0,0,1,23.924
3,1,1,0,0,0,1,1,0,1,34.46
3,2,2,1,0,1,1,0,0,1,47.934
3,1,1,0,1,1,0,0,0,1,31.01
3,2,2,0,1,0,0,0,1,0,40.708
3,1,2,1,0,1,1,0,0,1,30.452
4,1,1,1,0,0,0,0,0,1,22.254
3,1,2,0,0,0,1,0,0,1,32.2
3,1,2,1,0,1,1,0,1,1,30.368
3,2,2,1,0,1,1,0,0,0,47.766
4,1,1,1,0,0,1,1,1,1,23.83
3,1,1,0,0,1,0,0,1,1,31.04
3,1,2,1,1,0,0,0,1,1,29.364
3,1,2,1,0,0,0,0,1,1,30.076
4,1,1,1,1,0,1,1,1,1,23.416
3,1,2,0,1,1,0,0,1,1,31.296
3,2,2,0,0,1,0,0,1,0,40.534
4,2,1,0,0,1,1,0,1,1,31.856
3,1,1,0,0,0,0,0,1,0,31.212
3,1,1,1,0,1,0,0,0,0,29.586
4,1,1,1,1,1,0,0,1,0,21.698
3,1,2,0,1,1,0,0,0,0,31.482
4,2,2,1,0,0,1,0,1,0,31.214
3,1,1,1,0,1,0,1,0,1,31.668
3,1,2,1,1,0,1,1,0,0,31.054
3,2,1,0,1,1,1,1,0,1,53.28
3,2,1,1,0,0,1,1,0,1,51.106
3,1,1,0,0,1,1,0,0,0,32.076
4,1,2,1,0,1,0,0,0,1,23.106
4,1,1,0,1,0,1,0,1,1,23.386
4,2,2,1,0,1,0,1,0,0,34.324
3,1,1,0,1,1,1,0,1,0,31.1
3,2,1,1,0,1,0,0,0,1,42.802
4,2,1,0,1,0,0,1,1,1,31.78
4,2,2,0,0,1,1,1,1,0,33.394
4,2,2,1,0,1,1,0,1,0,30.974
4,2,1,0,1,1,0,1,1,1,31.642
4,2,2,1,0,1,1,1,1,1,32.254
3,1,2,1,1,1,0,0,1,0,29.288
3,1,1,0,0,1,1,1,0,0,34.046
4,1,1,0,1,1,1,0,1,1,23.536
3,2,1,1,0,1,1,0,1,1,41.47
3,1,2,0,1,0,0,0,1,0,31.33
3,2,2,0,0,0,1,0,0,1,50.622
3,1,2,0,0,1,1,0,0,0,32.476
3,2,2,0,0,0,1,1,0,0,53.96
3,2,1,1,0,0,1,1,0,0,50.868
3,1,1,0,1,0,0,0,1,1,31.254
4,1,2,1,0,1,1,1,1,1,25.182
3,1,2,0,0,0,1,0,1,1,32.162
3,2,2,0,0,0,1,1,1,1,46.024
4,2,2,1,1,1,0,0,1,1,28.67
3,1,2,0,1,1,0,1,0,0,33.206
3,1,1,1,1,0,1,0,0,1,29.104
3,2,1,1,0,1,0,1,0,0,47.03
4,1,2,0,1,1,1,1,1,0,24.838
3,1,1,1,1,0,1,0,1,1,29.188
3,2,2,0,1,1,1,0,0,1,49.88
4,1,1,0,1,1,0,0,1,1,23.274
3,1,2,0,1,0,0,0,0,1,31.104
3,1,2,1,0,0,0,0,0,1,29.938
3,2,1,0,0,0,1,0,1,0,43.474
3,2,2,0,0,0,1,0,1,0,43.976
3,1,2,1,0,0,1,1,0,1,32.144
4,1,1,0,0,1,0,0,1,0,23.478
4,2,1,0,1,0,1,0,1,0,32.34
4,1,1,1,1,1,0,1,0,0,23.666
3,2,1,0,0,0,1,1,0,1,54.04
4,2,1,1,0,0,0,1,0,1,34.428
4,2,1,0,0,0,0,0,1,1,29.656
3,2,2,1,1,1,0,0,1,0,38.194
4,1,1,0,0,1,1,0,1,0,23.818
4,2,2,1,0,1,0,0,0,0,32.518
3,2,2,1,1,0,1,0,1,1,41.346
3,1,2,1,1,0,0,1,0,0,30.79
4,1,1,0,0,0,0,1,0,0,24.922
4,2,2,0,0,1,0,1,1,1,32.536
4,2,1,1,1,1,0,1,1,0,30.748
3,1,1,1,1,0,1,1,0,0,31.164
4,1,2,1,1,1,1,0,1,1,22.664
3,1,1,1,0,1,0,1,0,0,31.59
4,2,2,1,1,1,1,1,0,0,35.664
4,1,1,0,0,1,1,0,1,1,23.72
3,1,1,1,0,0,0,1,1,1,31.674
4,2,1,0,0,0,1,1,0,0,38.31
4,2,1,1,1,0,1,0,1,1,30.17
4,1,1,0,1,0,0,0,0,0,23.776
4,1,1,0,0,0,1,0,1,0,23.776
4,1,2,1,1,1,1,0,0,0,22.59
4,1,2,0,0,1,0,1,1,1,25.342
4,1,1,0,1,1,0,1,1,1,24.708
3,1,2,0,0,0,0,0,1,1,31.704
3,1,2,0,1,1,1,0,0,1,31.574
4,1,1,1,0,1,1,1,0,0,23.824
3,1,1,1,0,0,1,1,1,1,32.156
3,2,2,1,1,0,0,1,1,0,40.398
3,2,2,0,1,1,0,0,0,0,45.754
3,2,1,1,0,0,0,1,1,0,40.666
3,2,2,0,0,1,1,1,0,0,54.392
4,2,1,1,1,0,1,1,1,0,32.896
4,1,2,0,0,1,1,0,1,1,24.374
4,2,2,0,0,0,1,0,0,1,36.528
4,1,1,1,0,0,0,1,1,1,23.768
3,1,2,1,1,1,1,1,1,0,30.992
4,2,1,1,0,0,1,0,1,1,30.464
3,2,2,1,1,0,0,0,1,1,37.938
3,2,1,1,1,0,0,1,0,0,46.49
4,1,2,0,0,1,0,1,0,1,25.344
3,2,2,1,0,1,1,1,1,1,43.758
3,2,2,0,1,1,0,0,1,1,39.83
4,2,1,0,0,0,1,1,1,1,33.658
4,2,1,1,1,0,0,1,1,1,29.814
4,2,2,1,0,0,1,1,1,0,31.842
4,2,1,1,1,1,0,0,0,1,31.152
4,1,1,0,1,0,0,1,1,1,24.78
3,2,1,1,0,1,1,0,0,0,47.484
3,1,2,0,1,1,1,1,1,0,33.48
