spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,Performance
0,0,0,1,0,1,0,1,0,1,0,1,1,1,0.00695134061569
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.992055610725
1,1,0,0,1,1,0,0,0,1,1,0,0,0,0.993048659384
0,1,1,1,0,1,1,0,0,1,1,1,1,0,0.012909632572
1,1,0,0,0,1,0,0,1,1,0,1,0,1,0.992055610725
0,1,0,0,1,0,1,1,1,1,1,1,0,1,0.0228401191658
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0119165839126
1,1,0,1,0,1,0,1,0,0,1,0,1,0,0.993048659384
1,1,0,0,1,0,0,1,1,1,1,0,0,1,0.994041708044
1,1,1,1,1,1,0,1,1,1,1,0,0,0,0.993048659384
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00695134061569
0,1,1,1,0,0,1,1,1,1,0,1,1,0,0.00297914597815
0,1,1,1,1,1,1,0,0,0,1,1,0,1,0.0119165839126
1,1,0,1,0,1,1,1,1,0,1,0,0,1,0.994041708044
1,0,1,0,1,1,0,0,1,0,0,0,1,1,0.992055610725
0,0,0,0,1,1,1,1,0,1,0,1,0,1,0.00695134061569
1,0,0,0,0,0,1,1,1,0,0,0,1,1,0.992055610725
0,0,0,0,1,1,1,0,1,0,0,1,0,1,0.00695134061569
0,1,1,0,1,1,1,0,1,1,1,1,0,0,0.0119165839126
0,1,0,0,1,1,1,1,0,0,1,1,0,1,0.0178748758689
0,1,1,0,1,1,0,1,0,0,1,1,1,0,0.0198609731877
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.012909632572
1,1,0,0,0,0,0,1,0,1,0,0,1,1,0.994041708044
0,1,0,1,0,1,1,0,1,1,1,0,1,1,0.0109235352532
0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.00297914597815
1,0,1,1,0,0,0,1,0,1,0,1,1,0,0.997020854022
1,0,1,1,0,0,1,0,0,0,1,0,0,1,0.998013902681
0,1,0,1,0,1,0,1,1,0,1,0,1,1,0.0139026812314
1,1,0,1,1,0,1,0,0,1,0,0,0,0,0.706057596822
0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.00496524329692
0,1,1,0,1,0,0,1,0,1,0,0,1,1,0.00893743793446
0,1,1,1,0,0,1,1,1,1,1,0,1,0,0.00297914597815
1,0,1,0,1,1,0,0,1,0,0,0,1,0,0.993048659384
1,0,0,0,1,0,1,0,0,0,1,1,0,1,0.994041708044
1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.996027805362
1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.993048659384
1,0,1,0,1,0,0,1,1,1,0,0,1,0,0.994041708044
0,1,0,1,1,1,0,0,1,1,1,0,0,1,0.0188679245283
1,0,1,1,0,0,0,1,1,1,1,1,1,0,0.998013902681
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.994041708044
1,1,1,0,1,1,1,1,1,0,1,1,0,0,0.992055610725
0,1,0,0,1,1,1,1,1,1,1,1,0,0,0.0188679245283
0,0,1,0,0,1,1,0,1,0,1,0,1,0,0.00695134061569
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0.00297914597815
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.00496524329692
0,1,1,0,0,0,1,1,0,0,1,1,1,1,0.0178748758689
0,1,1,1,0,1,1,1,0,1,0,1,0,0,0.012909632572
1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.994041708044
0,0,0,1,1,0,0,0,0,1,1,0,1,1,0.0287984111221
1,1,0,1,0,1,1,0,0,0,0,1,0,1,0.994041708044
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992055610725
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.997020854022
1,1,0,0,1,0,1,1,0,1,1,1,0,1,0.994041708044
1,0,0,0,1,0,0,0,1,1,0,0,1,1,0.994041708044
0,1,0,1,0,1,1,1,1,0,1,0,1,0,0.0119165839126
1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.994041708044
1,0,1,0,0,0,1,0,1,1,0,0,0,0,0.103277060576
1,1,1,0,0,0,1,1,1,1,1,1,1,0,0.994041708044
1,1,1,1,1,0,0,0,1,1,0,0,1,0,0.994041708044
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0.995034756703
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0278053624628
1,0,0,0,1,0,1,1,1,1,0,1,1,0,0.994041708044
0,1,0,0,0,0,1,1,1,1,0,1,1,0,0.00993048659384
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0.994041708044
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.00695134061569
0,0,1,0,1,0,0,0,0,1,1,0,1,0,0.0297914597815
1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.701092353525
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0.994041708044
1,1,0,0,0,0,1,0,1,1,0,1,1,1,0.994041708044
1,1,0,0,0,0,1,1,1,0,0,1,0,0,0.994041708044
1,0,1,0,1,1,0,0,1,0,1,1,1,0,0.994041708044
0,1,1,1,1,0,1,0,0,1,0,0,1,0,0.012909632572
0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.00695134061569
1,1,1,0,1,0,0,0,1,1,1,0,1,1,0.994041708044
1,0,1,0,1,1,0,0,0,1,0,0,0,0,0.993048659384
0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.0287984111221
1,1,0,1,1,0,1,1,1,1,0,1,1,0,0.695134061569
0,1,0,1,0,1,1,1,0,0,0,1,1,0,0.0109235352532
1,0,1,0,1,1,0,0,1,1,1,0,0,0,0.994041708044
1,0,1,1,1,1,0,1,0,0,0,1,0,1,0.994041708044
0,1,1,0,0,0,1,1,0,1,1,1,0,0,0.0178748758689
1,0,1,0,1,0,0,1,0,0,1,0,1,1,0.994041708044
1,1,0,0,1,0,1,0,1,0,1,1,0,1,0.994041708044
0,1,0,0,0,0,0,0,0,1,1,1,1,1,0.0109235352532
1,0,1,0,1,0,1,1,1,0,1,1,0,0,0.994041708044
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.994041708044
1,0,0,0,1,1,1,0,0,0,1,1,1,0,0.992055610725
0,0,1,0,1,0,1,1,0,1,0,0,1,0,0.00695134061569
1,1,0,0,0,1,0,0,0,1,1,0,0,0,0.992055610725
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.00496524329692
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.00496524329692
0,1,1,1,1,1,1,0,1,0,1,1,1,0,0.012909632572
1,1,0,1,1,0,0,1,0,1,0,0,0,1,0.995034756703
0,0,1,0,1,1,0,1,0,0,1,1,1,1,0.00695134061569
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0287984111221
0,1,1,1,0,0,0,0,1,1,1,0,1,1,0.00397219463754
1,1,0,1,1,0,0,0,1,0,0,1,1,1,0.995034756703
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.997020854022
1,0,1,1,0,1,1,1,0,1,1,0,1,0,0.992055610725
1,0,1,1,1,1,1,0,0,1,0,1,0,0,0.993048659384
0,0,0,1,1,0,1,1,0,1,1,0,1,0,0.00297914597815
1,1,0,1,1,1,1,0,0,1,1,0,0,1,0.994041708044
1,1,1,1,0,0,1,0,1,1,1,0,0,0,0.997020854022
0,1,0,0,1,1,1,1,0,0,1,1,1,1,0.0188679245283
0,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0119165839126
0,0,0,0,1,0,0,1,1,0,1,1,0,1,0.0297914597815
1,1,1,1,1,1,0,0,0,0,1,0,0,0,0.994041708044
1,1,1,1,0,1,1,0,1,0,0,0,0,0,0.178748758689
0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0278053624628
1,1,0,1,0,1,1,1,1,1,1,0,1,1,0.994041708044
1,0,1,1,0,0,1,0,0,0,0,1,1,1,0.998013902681
0,1,0,0,0,0,1,0,0,1,1,1,0,0,0.0109235352532
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0.0287984111221
1,1,1,1,1,0,0,1,1,0,1,0,1,1,0.994041708044
1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.996027805362
1,0,1,1,1,1,0,1,0,1,1,1,1,1,0.992055610725
1,1,0,1,1,1,1,1,1,0,0,1,1,0,0.992055610725
0,0,0,0,1,1,0,1,1,0,0,0,1,0,0.00695134061569
0,1,0,1,0,0,0,1,1,0,0,1,1,1,0.00397219463754
0,0,0,1,0,1,0,1,1,1,0,0,1,0,0.00595829195631
0,1,0,0,1,0,0,0,0,1,1,1,0,0,0.00993048659384
0,1,1,1,0,1,1,1,1,0,1,0,0,0,0.0119165839126
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0.0208540218471
1,0,1,1,1,1,1,0,1,1,0,0,0,1,0.994041708044
1,0,1,0,1,0,1,1,0,1,0,0,0,1,0.994041708044
0,0,0,0,0,1,1,1,1,0,0,0,1,0,0.00695134061569
1,1,1,0,0,1,1,1,0,1,1,1,0,0,0.993048659384
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.00695134061569
1,0,0,1,1,0,1,1,0,1,1,1,1,0,0.994041708044
0,0,0,0,1,1,0,0,1,0,0,1,1,0,0.00695134061569
1,0,0,0,0,0,0,1,1,1,0,1,1,1,0.992055610725
0,0,0,0,1,1,1,1,1,0,0,1,0,1,0.00695134061569
1,1,0,0,0,0,1,1,0,1,1,0,1,1,0.994041708044
1,1,0,1,0,0,1,1,1,1,0,1,0,1,0.998013902681
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0.000993048659384
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0109235352532
1,1,1,1,1,0,0,1,1,0,1,1,0,1,0.994041708044
1,0,1,1,0,0,1,1,1,1,0,1,1,0,0.997020854022
1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.994041708044
0,0,1,1,1,0,1,1,1,0,1,0,1,1,0.00297914597815
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.00893743793446
0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.0278053624628
0,1,0,0,0,1,1,0,1,0,1,0,1,0,0.0158887785501
0,0,1,1,1,1,1,1,1,1,0,0,0,1,0.00695134061569
1,1,1,0,0,0,1,0,1,1,0,0,0,1,0.994041708044
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.00893743793446
0,1,1,0,0,1,1,1,1,1,0,0,1,1,0.0158887785501
1,0,0,1,1,0,0,0,1,0,1,0,0,0,0.994041708044
0,1,1,0,0,1,0,1,0,0,1,0,0,1,0.0119165839126
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.994041708044
0,0,1,1,0,1,1,0,1,0,1,0,1,1,0.00695134061569
1,0,0,1,0,1,1,1,1,1,0,1,1,0,0.993048659384
0,1,1,0,1,1,1,1,0,0,0,0,0,1,0.0139026812314
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.179741807349
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.992055610725
0,1,1,0,1,0,0,1,1,0,1,1,1,0,0.00893743793446
0,1,1,1,0,1,1,1,1,0,1,0,1,0,0.012909632572
0,0,1,1,0,1,1,1,0,0,1,0,1,0,0.00695134061569
0,0,0,1,0,1,0,0,0,0,1,1,0,1,0.00695134061569
1,0,0,1,1,1,0,1,0,1,1,1,0,0,0.994041708044
0,0,1,1,1,1,0,0,0,1,1,0,0,1,0.00595829195631
1,1,0,1,1,0,1,0,1,1,0,0,0,1,0.697120158888
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.00695134061569
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.994041708044
0,0,1,1,0,1,0,1,0,1,0,1,0,1,0.00695134061569
0,0,1,0,1,1,0,0,1,1,1,0,0,0,0.00595829195631
0,0,0,1,1,1,1,1,0,1,1,0,1,1,0.00695134061569
1,0,1,1,1,0,1,1,0,1,0,0,0,0,0.994041708044
0,1,0,0,0,0,0,1,0,1,1,0,1,1,0.0109235352532
1,0,0,1,1,1,1,0,1,1,1,0,0,0,0.994041708044
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.00297914597815
0,1,1,0,1,0,0,0,1,1,1,1,0,1,0.00893743793446
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.012909632572
0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.00695134061569
0,1,0,1,0,0,1,1,1,1,0,0,1,0,0.00496524329692
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.992055610725
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.00695134061569
0,0,0,0,0,1,0,0,1,1,1,0,1,0,0.00695134061569
0,0,0,0,1,0,0,0,1,0,1,1,1,0,0.0287984111221
1,0,1,1,1,1,1,1,1,1,0,1,0,1,0.994041708044
0,1,0,0,1,1,0,0,1,0,0,1,0,1,0.0188679245283
0,0,1,1,1,0,1,1,1,0,0,1,0,1,0.00297914597815
0,1,1,1,1,0,1,1,1,0,0,1,0,1,0.012909632572
1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.992055610725
0,1,1,1,1,0,1,0,0,0,0,1,0,0,0.00993048659384
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0.0168818272095
0,1,0,1,0,1,0,1,0,1,0,1,1,0,0.0148957298908
1,1,1,0,1,0,0,1,1,0,0,1,1,1,0.994041708044
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0109235352532
1,1,1,0,0,1,0,0,1,0,1,0,0,0,0.993048659384
1,0,1,1,0,1,1,1,0,0,1,1,1,0,0.992055610725
0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.00695134061569
1,0,1,0,0,1,0,1,0,0,1,1,0,0,0.992055610725
1,0,1,0,0,1,1,1,0,1,1,0,0,0,0.993048659384
1,0,1,0,1,0,0,0,1,0,1,0,0,1,0.994041708044
0,1,0,0,1,1,0,0,1,1,0,0,0,1,0.0178748758689
1,0,0,0,1,1,1,1,0,1,1,1,1,1,0.992055610725
1,0,1,1,0,0,0,0,1,0,1,0,0,1,0.998013902681
1,1,1,1,1,0,1,0,1,0,0,0,1,0,0.996027805362
0,1,1,0,0,0,0,0,1,0,1,1,0,0,0.00297914597815
0,0,1,1,0,0,1,0,1,0,0,0,0,1,0.00695134061569
0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0287984111221
1,0,1,1,0,1,1,1,0,1,0,0,0,1,0.992055610725
1,1,0,0,1,1,0,0,1,0,0,0,1,0,0.993048659384
1,0,1,1,0,1,1,0,1,0,1,1,0,0,0.993048659384
0,0,0,1,1,0,0,0,1,1,1,1,0,1,0.0297914597815
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.998013902681
0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.00297914597815
0,0,0,1,1,1,1,0,0,0,1,1,0,0,0.00695134061569
1,0,1,1,0,1,0,1,1,1,0,1,0,1,0.992055610725
0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.00496524329692
1,1,0,1,1,0,0,0,1,1,0,1,1,0,0.995034756703
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.994041708044
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.992055610725
0,0,0,1,1,0,1,1,1,1,0,0,0,1,0.00297914597815
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.994041708044
0,1,1,0,0,0,1,0,1,1,0,0,0,1,0.0188679245283
1,1,0,0,0,1,0,0,1,1,1,1,1,0,0.994041708044
1,1,0,0,0,1,1,1,1,1,1,1,0,1,0.994041708044
1,1,1,1,1,0,0,1,0,0,1,1,1,0,0.994041708044
0,0,0,0,0,1,1,1,1,0,0,1,1,1,0.00695134061569
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.992055610725
1,1,0,1,1,0,0,0,0,1,1,1,1,0,0.995034756703
0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.00496524329692
1,1,0,0,1,1,1,1,0,1,0,1,0,1,0.994041708044
0,0,1,0,1,1,1,0,1,0,0,1,1,1,0.00695134061569
0,0,0,1,0,0,0,1,0,0,1,1,1,0,0.00198609731877
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.993048659384
0,0,1,1,0,1,0,1,1,1,1,1,1,1,0.00695134061569
1,0,1,1,0,0,1,1,0,1,1,1,0,0,0.997020854022
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.000993048659384
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0.00695134061569
1,0,0,1,1,0,1,0,0,1,1,1,1,0,0.994041708044
0,1,0,0,0,0,1,1,0,1,1,0,0,0,0.0109235352532
1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.994041708044
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.992055610725
0,1,1,0,0,0,0,0,1,1,1,0,0,0,0.00297914597815
1,1,0,1,1,1,0,0,0,0,0,0,0,1,0.994041708044
1,0,1,0,1,1,1,1,0,0,1,1,1,0,0.992055610725
1,0,0,0,0,0,1,1,1,0,1,0,0,1,0.992055610725
1,1,1,1,0,0,0,1,0,0,1,0,1,0,0.997020854022
1,1,0,0,0,0,1,1,0,1,0,1,0,0,0.994041708044
0,1,0,1,1,0,1,0,0,0,0,0,1,0,0.00397219463754
1,1,1,0,0,0,0,1,1,1,1,0,0,1,0.989076464747
0,1,1,1,0,1,0,1,1,0,1,1,1,0,0.0139026812314
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.00695134061569
0,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0139026812314
1,0,0,0,0,0,1,1,1,0,0,1,1,1,0.992055610725
0,1,1,0,0,1,1,0,0,0,0,1,0,0,0.0158887785501
0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.00297914597815
1,0,1,0,0,0,1,1,1,1,1,0,0,0,0.0993048659384
0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0148957298908
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0278053624628
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0.00993048659384
1,1,1,0,1,0,0,0,1,0,0,1,0,0,0.995034756703
1,1,1,0,1,0,0,1,1,0,1,0,1,0,0.996027805362
1,1,0,1,1,0,0,1,0,1,0,1,1,1,0.995034756703
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.00496524329692
0,1,1,0,0,0,0,0,1,1,0,0,1,1,0.000993048659384
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0.102284011917
0,1,0,0,0,1,1,1,0,0,0,0,1,1,0.0148957298908
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.00397219463754
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0.994041708044
1,0,1,1,0,0,1,0,0,1,0,0,1,0,0.998013902681
1,0,1,0,0,0,1,1,1,0,0,1,1,0,0.0993048659384
0,0,1,0,1,1,1,1,0,1,1,1,0,0,0.00695134061569
1,1,1,1,1,1,0,0,0,0,1,0,1,0,0.994041708044
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0.993048659384
0,1,0,0,0,0,1,1,0,1,0,0,0,1,0.00893743793446
0,1,1,0,0,1,0,1,1,1,1,0,0,1,0.0119165839126
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.00695134061569
0,0,0,0,0,0,0,1,1,0,1,0,1,1,0.000993048659384
0,1,0,1,1,1,1,0,0,0,1,1,1,0,0.0158887785501
1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.994041708044
0,0,0,1,1,1,0,1,1,1,0,0,0,1,0.00695134061569
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.998013902681
1,1,0,1,0,1,1,1,1,1,0,0,0,1,0.994041708044
1,0,0,0,1,1,0,1,1,1,0,1,1,0,0.993048659384
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.994041708044
0,1,0,1,1,0,0,0,0,1,1,1,1,1,0.00993048659384
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0119165839126
1,1,1,0,0,1,1,1,1,1,0,1,0,1,0.992055610725
1,1,1,1,1,1,0,1,1,0,1,0,1,0,0.993048659384
0,0,0,0,0,1,0,0,0,1,1,1,1,1,0.00695134061569
1,0,0,0,0,1,1,1,1,1,1,1,0,0,0.994041708044
1,1,1,1,1,1,0,1,0,1,1,1,0,0,0.994041708044
1,1,1,1,1,1,0,0,1,1,0,1,0,1,0.994041708044
1,0,0,1,1,1,0,0,0,1,1,0,1,0,0.994041708044
0,0,1,1,0,0,0,1,1,0,1,0,0,1,0.00297914597815
1,0,0,1,0,0,1,0,0,1,1,1,0,0,1.0
0,1,1,1,1,0,0,0,1,1,1,1,0,0,0.00893743793446
0,1,1,0,1,0,0,1,1,0,0,0,1,0,0.00993048659384
1,1,0,1,1,0,1,0,1,0,0,1,0,1,0.696127110228
1,0,1,0,0,1,1,0,0,0,0,1,1,1,0.994041708044
0,0,1,0,1,0,0,1,1,0,0,1,0,1,0.0287984111221
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.993048659384
0,0,1,1,1,0,1,1,1,1,0,0,1,0,0.00297914597815
1,1,0,1,0,0,1,1,1,1,1,0,0,1,0.997020854022
1,0,0,1,1,0,0,0,0,1,1,0,1,1,0.994041708044
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.992055610725
0,1,0,1,1,1,1,0,1,0,1,1,1,0,0.0158887785501
1,0,0,1,0,1,1,0,1,1,0,1,1,1,0.994041708044
1,1,1,0,0,0,1,0,0,0,1,0,1,0,0.994041708044
1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.995034756703
0,1,1,0,0,1,1,0,1,0,0,0,0,1,0.0168818272095
0,0,0,1,0,1,0,1,1,1,0,1,0,0,0.00695134061569
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0.00397219463754
0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.00695134061569
0,1,0,1,1,0,0,1,1,0,1,0,0,0,0.00893743793446
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0287984111221
1,1,1,1,0,1,0,0,1,1,1,0,0,0,0.993048659384
0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.012909632572
1,0,0,1,1,1,0,0,0,1,1,0,1,1,0.993048659384
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0188679245283
1,0,1,1,1,1,0,0,0,1,1,1,0,0,0.993048659384
1,0,0,1,0,1,1,1,1,1,1,0,1,1,0.992055610725
0,0,0,1,1,1,0,0,1,0,1,0,1,1,0.00695134061569
1,1,1,1,1,1,0,0,0,1,1,1,0,0,0.993048659384
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.992055610725
1,1,0,1,0,0,1,0,0,1,1,0,1,1,0.997020854022
1,0,1,0,1,1,0,1,1,0,1,0,1,1,0.994041708044
0,1,0,1,0,0,0,0,1,1,0,1,1,0,0.00397219463754
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.997020854022
1,0,1,1,1,0,1,1,0,0,0,0,1,0,0.995034756703
1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.992055610725
1,1,0,0,1,0,0,0,1,1,1,1,1,1,0.996027805362
1,0,0,1,0,0,1,1,0,0,1,1,0,1,1.0
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.00695134061569
1,1,1,1,0,1,0,0,1,1,1,0,1,0,0.994041708044
0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.00297914597815
0,1,1,0,0,1,1,0,0,0,1,1,1,1,0.0168818272095
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.994041708044
1,1,0,0,0,0,1,1,1,0,0,0,0,1,0.994041708044
0,0,1,0,0,0,0,0,0,1,1,1,0,1,0.000993048659384
1,0,1,0,0,1,0,1,0,1,0,1,1,1,0.992055610725
1,0,0,0,0,0,1,1,1,1,1,0,1,1,0.992055610725
0,0,1,1,0,1,1,1,1,1,0,0,1,0,0.00695134061569
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0.00297914597815
1,0,1,1,0,0,0,0,0,1,0,1,0,0,0.997020854022
0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.00695134061569
1,1,1,1,0,1,0,1,1,0,1,0,0,1,0.994041708044
1,0,1,1,1,1,0,0,0,1,0,1,0,1,0.992055610725
1,0,0,1,0,1,0,1,0,1,1,0,0,1,0.993048659384
1,1,0,0,0,1,0,1,1,0,1,0,1,1,0.992055610725
1,1,0,0,1,0,1,0,0,1,0,1,0,1,0.994041708044
1,1,0,1,1,0,1,0,0,0,0,0,1,0,0.704071499503
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.994041708044
1,1,0,0,0,0,0,0,0,1,1,0,1,0,0.994041708044
0,0,0,1,0,0,1,1,0,1,1,1,0,1,0.00496524329692
0,0,0,1,0,0,1,1,1,0,1,0,0,0,0.00496524329692
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0.00198609731877
0,0,0,1,1,1,1,1,1,0,0,0,1,1,0.00695134061569
0,1,0,1,1,0,0,1,1,0,1,1,1,0,0.00893743793446
1,0,0,0,1,0,1,0,0,1,0,1,0,1,0.994041708044
0,1,1,1,1,1,1,0,0,1,1,1,1,1,0.0119165839126
0,0,1,1,0,0,1,0,1,0,0,1,1,1,0.00695134061569
1,0,1,1,1,0,1,1,1,1,0,0,1,1,0.994041708044
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0.994041708044
0,1,1,1,1,1,0,0,1,1,0,1,1,0,0.0188679245283
1,0,1,0,1,0,0,1,0,0,1,1,1,1,0.994041708044
0,1,0,1,1,0,1,1,0,0,1,0,0,1,0.00397219463754
0,1,0,1,0,1,1,1,1,0,0,1,0,0,0.0119165839126
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.00297914597815
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.994041708044
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0.994041708044
1,1,0,1,1,1,1,0,0,1,0,0,1,1,0.993048659384
0,0,1,0,1,1,1,0,1,0,0,0,1,1,0.00695134061569
1,1,0,0,1,1,1,0,1,1,1,0,0,0,0.994041708044
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.993048659384
0,0,1,0,0,0,0,1,0,1,0,1,1,1,0.000993048659384
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.000993048659384
0,1,0,1,0,0,1,1,1,1,0,1,1,1,0.00297914597815
0,1,0,1,1,1,1,1,1,0,0,0,1,0,0.0148957298908
1,1,1,1,1,0,0,0,0,1,0,1,0,1,0.994041708044
0,0,1,1,0,0,0,1,1,1,0,1,1,0,0.00297914597815
1,0,1,0,0,1,0,1,1,1,1,1,1,0,0.992055610725
1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.993048659384
0,1,1,1,0,0,1,0,1,0,1,1,1,0,0.00297914597815
0,0,0,1,1,0,0,1,0,1,1,1,0,1,0.0287984111221
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.00695134061569
0,1,0,0,1,0,1,1,1,1,1,1,1,1,0.0248262164846
0,1,0,1,0,1,1,1,0,0,1,1,0,0,0.012909632572
0,1,0,0,0,0,0,1,1,0,0,1,1,1,0.0109235352532
1,1,1,1,0,1,0,1,0,1,0,1,0,1,0.994041708044
1,1,0,1,1,0,1,1,0,0,0,1,1,1,0.705064548163
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0.994041708044
1,1,0,1,0,1,1,0,0,1,0,1,1,0,0.994041708044
1,0,1,0,1,1,1,0,0,0,1,0,1,0,0.992055610725
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.992055610725
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.00993048659384
