new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,2,2,1,0,1024,1,165.0964
1,2,2,0,1,1,512,1,164.6426
1,1,2,2,1,1,1024,0,32.0974
1,1,2,1,0,0,512,0,31.3498
1,2,1,0,0,1,1024,1,167.9776
1,2,1,0,0,0,1024,1,168.5756
0,1,2,0,1,1,512,0,31.4334
0,2,2,1,1,0,1024,1,166.458
1,0,2,2,1,0,512,0,164.1874
0,0,1,0,0,0,1024,0,166.8602
1,1,1,0,1,1,1024,0,32.272
1,0,2,2,1,0,1024,0,164.9386
0,0,2,0,0,0,512,0,161.8958
0,0,2,2,1,0,1024,0,161.9528
1,2,2,1,0,1,1024,1,166.5726
1,1,1,0,0,0,1024,0,32.4778
0,2,2,2,1,1,1024,1,166.6378
0,0,1,0,0,1,1024,0,167.3634
1,2,2,2,0,1,512,1,164.258
1,2,2,2,1,0,1024,1,165.2152
0,2,1,0,0,1,1024,1,166.278
1,0,1,0,0,0,512,0,167.7768
0,1,2,0,1,0,512,0,31.0946
1,2,1,0,1,0,1024,1,165.88
0,0,2,2,1,1,1024,0,165.1184
0,2,2,1,1,1,512,1,166.9158
0,0,1,0,1,0,1024,0,165.4058
0,0,2,0,1,1,1024,0,165.3184
1,1,2,0,1,0,1024,0,31.9844
0,1,2,0,0,0,512,0,31.3186
1,1,2,2,0,1,512,0,31.8482
0,1,2,0,1,1,1024,0,31.9392
1,0,2,0,1,1,1024,0,165.6808
1,0,2,0,0,1,1024,0,164.7058
0,1,2,1,0,0,512,0,30.7448
1,2,2,1,0,0,1024,1,164.7006
1,2,1,0,0,1,512,1,167.9768
1,1,1,0,0,1,1024,0,32.7674
0,2,1,0,0,0,1024,1,167.5178
0,2,2,2,0,0,1024,1,165.342
1,0,2,1,0,1,512,0,165.4614
1,1,2,1,0,1,1024,0,32.517
1,1,2,1,1,0,1024,0,32.2274
1,1,2,2,1,0,1024,0,31.7822
1,0,2,1,1,0,1024,0,167.9786
1,2,2,0,0,0,1024,1,165.8648
1,0,2,2,1,1,1024,0,165.9748
1,2,1,0,1,1,512,1,167.2962
1,2,2,1,1,0,1024,1,163.8996
0,0,2,1,0,1,512,0,165.268
0,1,1,0,1,1,512,0,32.465
0,0,2,0,0,0,1024,0,165.2612
1,2,2,2,1,1,1024,1,163.2904
0,2,2,2,0,0,512,1,164.9902
1,1,2,2,1,0,512,0,31.1244
1,1,2,1,0,1,512,0,32.099
0,0,2,1,0,0,1024,0,165.5004
1,1,2,2,0,0,512,0,32.0308
0,0,1,0,1,1,1024,0,166.6634
1,2,2,0,1,0,512,1,165.1408
0,2,2,1,0,1,1024,1,165.5134
0,1,2,2,0,0,1024,0,31.2602
1,1,2,1,1,0,512,0,31.6506
1,0,1,0,0,1,512,0,166.8032
1,2,2,2,1,0,512,1,165.4944
1,2,1,0,0,0,512,1,166.3008
0,0,1,0,0,1,512,0,166.5286
1,0,2,0,0,0,512,0,164.1818
1,0,1,0,1,0,1024,0,168.1436
1,0,2,1,0,0,1024,0,163.356
1,0,2,1,1,0,512,0,164.8182
1,2,1,0,1,1,1024,1,166.6678
1,0,2,1,0,0,512,0,163.4738
1,0,2,2,0,1,1024,0,164.182
0,2,2,1,1,1,1024,1,166.4296
0,2,2,0,1,0,512,1,162.5806
1,1,1,0,0,1,512,0,32.3174
1,0,1,0,0,1,1024,0,168.7374
0,0,2,1,1,0,512,0,165.6874
1,1,2,0,0,0,1024,0,31.2326
0,0,2,1,1,1,512,0,167.0262
0,2,2,2,0,1,512,1,164.987
1,1,2,2,1,1,512,0,32.3934
0,2,1,0,1,1,1024,1,167.8084
1,1,1,0,1,0,512,0,32.389
0,0,2,0,0,1,512,0,162.9272
0,2,1,0,0,0,512,1,167.1056
0,2,2,1,0,0,1024,1,166.5234
0,0,2,2,1,0,512,0,165.7538
0,2,1,0,1,0,1024,1,166.442
1,2,2,0,0,1,1024,1,165.0806
1,1,1,0,1,0,1024,0,31.9774
0,0,2,2,0,0,512,0,161.9756
1,0,2,0,0,1,512,0,165.605
1,0,2,0,1,1,512,0,165.6214
0,2,2,2,1,0,512,1,163.8384
1,0,2,0,0,0,1024,0,165.4556
0,2,1,0,0,1,512,1,166.8656
1,2,2,2,0,0,1024,1,163.4268
1,1,2,0,0,1,512,0,31.2796
0,1,2,1,0,1,1024,0,32.4226
1,0,2,2,0,0,1024,0,167.1676
0,1,2,0,0,1,512,0,31.1982
0,1,1,0,0,0,512,0,32.1214
0,0,2,0,0,1,1024,0,163.366
0,0,2,1,1,1,1024,0,166.5828
1,1,1,0,1,1,512,0,32.952
0,2,1,0,1,0,512,1,165.6704
0,0,2,0,1,0,1024,0,163.6422
0,2,2,2,0,1,1024,1,164.1594
0,1,2,2,1,0,512,0,30.8186
0,2,2,0,0,0,512,1,164.9276
0,1,1,0,0,1,1024,0,32.5466
0,0,1,0,0,0,512,0,166.1946
0,1,1,0,0,0,1024,0,32.268
0,1,2,0,0,1,1024,0,32.209
0,1,2,2,1,1,1024,0,32.2096
0,1,2,1,1,1,1024,0,32.4414
0,0,2,0,1,1,512,0,166.063
1,2,2,0,1,0,1024,1,166.9388
1,0,1,0,1,1,1024,0,167.7914
0,2,2,0,1,1,512,1,165.261
1,2,2,2,0,1,1024,1,166.767
0,0,2,1,0,0,512,0,165.9226
0,0,2,2,0,1,1024,0,166.138
0,0,2,0,1,0,512,0,166.1266
1,2,2,1,1,1,512,1,165.4138
0,1,2,1,0,0,1024,0,31.283
1,0,2,2,0,0,512,0,164.1168
1,0,2,0,1,0,1024,0,164.829
0,0,2,1,0,1,1024,0,165.681
0,0,1,0,1,0,512,0,167.0268
0,2,2,0,1,1,1024,1,166.6684
1,1,2,0,1,1,512,0,32.436
1,2,2,1,1,1,1024,1,164.7078
0,2,2,1,1,0,512,1,165.0662
1,1,1,0,0,0,512,0,32.4742
0,1,2,2,0,1,1024,0,31.926
1,1,2,2,0,0,1024,0,31.7042
0,2,1,0,1,1,512,1,166.5828
0,1,2,2,0,1,512,0,31.6628
0,0,2,2,1,1,512,0,163.3642
0,2,2,2,1,1,512,1,164.673
0,1,2,1,1,0,512,0,31.03
0,2,2,0,0,0,1024,1,165.1946
0,0,2,1,1,0,1024,0,166.7776
0,1,2,0,1,0,1024,0,31.4174
0,1,1,0,1,0,512,0,32.1144
0,1,2,0,0,0,1024,0,31.2232
1,1,2,0,1,0,512,0,31.376
1,1,2,0,0,0,512,0,31.6822
1,2,2,2,1,1,512,1,163.6666
0,0,2,2,0,0,1024,0,164.0658
0,1,1,0,0,1,512,0,32.3318
1,0,2,2,1,1,512,0,166.1112
0,1,2,1,0,1,512,0,31.4648
1,0,2,0,1,0,512,0,166.2254
0,2,2,1,0,0,512,1,165.4646
1,2,2,0,1,1,1024,1,164.6092
1,1,2,0,0,1,1024,0,32.145
1,1,2,1,1,1,1024,0,31.9676
1,0,2,2,0,1,512,0,163.7938
0,2,2,0,0,1,1024,1,165.314
0,1,2,1,1,1,512,0,31.368
1,2,2,1,0,0,512,1,165.4328
1,2,2,0,0,0,512,1,164.3716
1,1,2,1,1,1,512,0,31.6374
1,1,2,1,0,0,1024,0,31.9878
1,0,1,0,1,1,512,0,167.1644
1,0,1,0,0,0,1024,0,168.0676
0,1,2,2,1,0,1024,0,31.0888
1,2,1,0,1,0,512,1,167.8962
1,2,2,1,0,1,512,1,165.3788
1,0,2,1,1,1,512,0,164.3898
0,2,2,0,0,1,512,1,164.4762
1,1,2,2,0,1,1024,0,32.4752
1,2,2,1,1,0,512,1,163.4228
1,0,2,1,1,1,1024,0,165.3652
1,1,2,0,1,1,1024,0,32.0384
0,1,2,1,1,0,1024,0,31.5162
0,0,2,2,0,1,512,0,165.7776
0,1,2,2,1,1,512,0,31.6432
0,1,2,2,0,0,512,0,31.1458
1,2,2,0,0,1,512,1,164.582
1,0,1,0,1,0,512,0,166.168
0,2,2,0,1,0,1024,1,165.2514
1,0,2,1,0,1,1024,0,163.0718
0,1,1,0,1,0,1024,0,31.9034
0,2,2,1,0,1,512,1,166.5214
1,2,2,2,0,0,512,1,164.9142
0,0,1,0,1,1,512,0,166.3636
0,1,1,0,1,1,1024,0,32.7334
0,0,1,0,1,1,1024,0,166.6634
1,1,2,0,1,1,512,0,32.436
0,2,2,2,0,1,512,1,164.987
0,0,2,1,0,0,1024,0,165.5004
0,0,2,1,1,0,1024,0,166.7776
1,2,2,1,0,1,512,1,165.3788
0,1,2,1,1,0,512,0,31.03
1,1,1,0,1,1,512,0,32.952
0,1,2,0,1,0,1024,0,31.4174
0,1,2,0,0,1,1024,0,32.209
0,1,2,1,0,1,1024,0,32.4226
1,0,2,0,0,1,512,0,165.605
1,0,2,1,1,1,1024,0,165.3652
0,0,1,0,1,0,1024,0,165.4058
1,1,2,1,1,1,1024,0,31.9676
1,2,2,1,1,0,512,1,163.4228
0,2,2,2,0,0,512,1,164.9902
0,0,2,2,0,1,512,0,165.7776
0,1,1,0,0,0,512,0,32.1214
0,0,2,2,0,0,1024,0,164.0658
1,2,2,2,0,0,1024,1,163.4268
0,1,2,1,1,1,512,0,31.368
1,1,1,0,0,1,1024,0,32.7674
0,0,2,2,1,1,1024,0,165.1184
1,0,1,0,0,1,512,0,166.8032
0,0,2,2,1,0,512,0,165.7538
1,2,2,1,0,1,1024,1,166.5726
1,1,2,2,0,0,512,0,32.0308
0,2,1,0,1,0,512,1,165.6704
1,0,2,2,1,1,1024,0,165.9748
1,0,2,1,1,0,1024,0,167.9786
1,2,2,1,0,0,1024,1,164.7006
0,0,2,2,0,1,1024,0,166.138
1,1,2,0,0,0,1024,0,31.2326
0,0,2,1,1,1,1024,0,166.5828
1,2,2,0,0,0,512,1,164.3716
0,0,2,2,1,0,1024,0,161.9528
0,2,2,1,1,1,512,1,166.9158
1,0,1,0,1,0,512,0,166.168
1,0,2,2,0,0,512,0,164.1168
1,2,1,0,1,1,1024,1,166.6678
1,1,2,0,1,1,1024,0,32.0384
1,2,1,0,0,1,1024,1,167.9776
0,1,2,0,0,0,512,0,31.3186
1,1,1,0,0,1,512,0,32.3174
0,0,2,1,0,1,1024,0,165.681
1,0,2,1,0,1,1024,0,163.0718
0,1,2,0,1,1,512,0,31.4334
1,0,1,0,1,1,512,0,167.1644
0,1,2,0,0,0,1024,0,31.2232
1,1,2,2,0,1,1024,0,32.4752
1,2,2,1,1,0,1024,1,163.8996
0,2,2,0,0,1,1024,1,165.314
0,0,2,1,0,0,512,0,165.9226
0,2,2,2,1,1,1024,1,166.6378
0,1,2,2,0,1,512,0,31.6628
1,0,2,0,1,0,1024,0,164.829
1,1,1,0,1,0,512,0,32.389
0,1,2,1,0,0,1024,0,31.283
0,2,2,0,1,0,1024,1,165.2514
0,1,2,1,0,0,512,0,30.7448
0,1,2,2,0,0,1024,0,31.2602
0,2,2,1,1,0,1024,1,166.458
0,1,1,0,1,1,512,0,32.465
0,2,1,0,0,1,1024,1,166.278
1,1,1,0,1,1,1024,0,32.272
0,2,2,2,1,0,1024,1,165.0964
0,2,2,0,0,0,512,1,164.9276
0,1,2,1,1,1,1024,0,32.4414
0,2,2,0,1,0,512,1,162.5806
1,1,2,1,0,0,512,0,31.3498
0,0,1,0,1,1,512,0,166.3636
1,2,2,0,1,0,512,1,165.1408
0,0,1,0,0,1,512,0,166.5286
1,0,2,0,0,1,1024,0,164.7058
0,1,2,0,1,0,512,0,31.0946
1,1,2,1,1,0,512,0,31.6506
0,1,2,2,0,1,1024,0,31.926
1,1,2,2,1,0,512,0,31.1244
1,2,1,0,0,1,512,1,167.9768
1,1,2,1,1,0,1024,0,32.2274
0,2,2,0,1,1,512,1,165.261
1,0,2,0,1,1,1024,0,165.6808
0,0,1,0,0,1,1024,0,167.3634
1,0,2,2,0,0,1024,0,167.1676
0,1,2,2,1,0,512,0,30.8186
1,0,2,2,0,1,512,0,163.7938
1,2,1,0,0,0,1024,1,168.5756
0,1,1,0,0,0,1024,0,32.268
0,2,2,0,1,1,1024,1,166.6684
1,1,2,2,1,1,1024,0,32.0974
1,1,2,0,0,1,512,0,31.2796
0,2,2,2,1,0,512,1,163.8384
0,2,2,0,0,0,1024,1,165.1946
0,2,2,2,0,0,1024,1,165.342
1,2,2,0,0,1,512,1,164.582
1,2,2,2,1,1,1024,1,163.2904
1,1,2,0,1,0,512,0,31.376
1,0,2,0,1,1,512,0,165.6214
1,2,2,2,0,1,512,1,164.258
1,2,2,0,0,1,1024,1,165.0806
0,0,1,0,1,0,512,0,167.0268
0,0,2,1,1,0,512,0,165.6874
1,0,2,2,1,0,512,0,164.1874
0,0,2,0,0,1,512,0,162.9272
0,1,2,0,1,1,1024,0,31.9392
1,1,2,1,0,1,1024,0,32.517
0,1,2,2,0,0,512,0,31.1458
1,0,1,0,1,0,1024,0,168.1436
0,2,1,0,1,0,1024,1,166.442
1,0,1,0,0,0,1024,0,168.0676
1,2,2,0,0,0,1024,1,165.8648
0,1,1,0,0,1,1024,0,32.5466
1,0,2,2,1,0,1024,0,164.9386
0,2,2,1,0,1,512,1,166.5214
1,2,2,2,1,1,512,1,163.6666
1,2,2,2,0,0,512,1,164.9142
0,2,2,2,1,1,512,1,164.673
1,2,1,0,0,0,512,1,166.3008
1,1,2,1,0,1,512,0,32.099
1,1,2,2,0,0,1024,0,31.7042
0,2,2,0,0,1,512,1,164.4762
0,0,2,0,1,0,1024,0,163.6422
0,2,2,1,0,0,1024,1,166.5234
0,0,2,2,1,1,512,0,163.3642
0,2,1,0,0,0,1024,1,167.5178
1,0,2,2,1,1,512,0,166.1112
1,0,2,1,1,1,512,0,164.3898
0,0,2,1,1,1,512,0,167.0262
0,0,2,1,0,1,512,0,165.268
0,1,1,0,1,0,1024,0,31.9034
1,0,1,0,0,0,512,0,167.7768
0,0,2,0,1,0,512,0,166.1266
0,0,2,0,1,1,1024,0,165.3184
0,2,1,0,0,1,512,1,166.8656
1,1,2,2,0,1,512,0,31.8482
1,0,1,0,0,1,1024,0,168.7374
0,1,2,1,0,1,512,0,31.4648
0,0,2,0,0,0,1024,0,165.2612
1,0,1,0,1,1,1024,0,167.7914
1,1,2,0,1,0,1024,0,31.9844
1,2,1,0,1,0,1024,1,165.88
1,0,2,2,0,1,1024,0,164.182
1,0,2,1,0,1,512,0,165.4614
1,2,2,1,1,1,1024,1,164.7078
0,1,1,0,0,1,512,0,32.3318
0,2,2,1,1,1,1024,1,166.4296
1,2,1,0,1,1,512,1,167.2962
1,1,2,2,1,1,512,0,32.3934
0,1,2,2,1,1,1024,0,32.2096
1,0,2,1,1,0,512,0,164.8182
0,0,1,0,0,0,1024,0,166.8602
1,0,2,0,1,0,512,0,166.2254
1,2,2,1,0,0,512,1,165.4328
1,2,2,0,1,1,1024,1,164.6092
1,1,2,1,1,1,512,0,31.6374
1,0,2,0,0,0,1024,0,165.4556
1,0,2,1,0,0,512,0,163.4738
0,0,2,0,0,0,512,0,161.8958
0,1,2,0,0,1,512,0,31.1982
1,1,2,1,0,0,1024,0,31.9878
0,2,2,1,1,0,512,1,165.0662
0,1,1,0,1,1,1024,0,32.7334
1,2,2,2,1,0,1024,1,165.2152
0,0,2,0,1,1,512,0,166.063
1,2,1,0,1,0,512,1,167.8962
1,1,2,0,0,0,512,0,31.6822
0,0,1,0,0,0,512,0,166.1946
